loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.06G163400,water_soluble_protein,Residual,3177.288822,143,NA,NA
Glyma.15G100700,water_soluble_protein,C(type),114.6004549,1,5.333746112,0.022194847
Glyma.15G100700,water_soluble_protein,Residual,3437.74758,160,NA,NA
Glyma.18G252800,water_soluble_protein,C(type),209.3571416,1,9.555327471,0.00234998
Glyma.18G252800,water_soluble_protein,Residual,3527.508597,161,NA,NA
Glyma.13G320100,water_soluble_protein,C(type),295.3386395,2,6.756537528,0.001555959
Glyma.13G320100,water_soluble_protein,Residual,3234.653731,148,NA,NA
Glyma.14G189600,water_soluble_protein,C(type),219.9392727,2,5.962673217,0.003213722
Glyma.14G189600,water_soluble_protein,Residual,2803.337382,152,NA,NA
Glyma.19G126400,water_soluble_protein,C(type),344.7998752,2,8.356257268,0.000355943
Glyma.19G126400,water_soluble_protein,Residual,3239.104462,157,NA,NA
Glyma.20G105400,water_soluble_protein,C(type),221.6787985,3,3.47293804,0.017785644
Glyma.20G105400,water_soluble_protein,Residual,3063.856079,144,NA,NA
Glyma.13G253200,water_soluble_protein,C(type),158.3717884,1,7.256640752,0.007842276
Glyma.13G253200,water_soluble_protein,Residual,3382.781103,155,NA,NA
Glyma.18G229500,water_soluble_protein,C(type),182.7936659,3,3.074000099,0.029816311
Glyma.18G229500,water_soluble_protein,Residual,2755.185289,139,NA,NA
Glyma.03G101200,water_soluble_protein,C(type),304.4157996,3,4.683962788,0.003737602
Glyma.03G101200,water_soluble_protein,Residual,3162.89922,146,NA,NA
Glyma.08G098600,water_soluble_protein,C(type),566.3508778,2,14.31957368,1.91E-06
Glyma.08G098600,water_soluble_protein,Residual,3144.290172,159,NA,NA
Glyma.18G134700,water_soluble_protein,C(type),155.3448395,2,3.777151494,0.025203731
Glyma.18G134700,water_soluble_protein,Residual,2940.617034,143,NA,NA
Glyma.03G184600,water_soluble_protein,C(type),150.4105478,1,6.646003508,0.010875325
Glyma.03G184600,water_soluble_protein,Residual,3485.286208,154,NA,NA
Glyma.06G229800,water_soluble_protein,C(type),103.0233202,2,3.566523176,0.031029711
Glyma.06G229800,water_soluble_protein,Residual,1892.046439,131,NA,NA
Glyma.12G058800,water_soluble_protein,C(type),317.5038543,1,15.04244188,0.000152548
Glyma.12G058800,water_soluble_protein,Residual,3419.36667,162,NA,NA
Glyma.10G072200,water_soluble_protein,C(type),131.0155984,1,5.826044456,0.016919755
Glyma.10G072200,water_soluble_protein,Residual,3598.066563,160,NA,NA
Glyma.20G079600,water_soluble_protein,C(type),171.6534364,1,8.027723465,0.005249776
Glyma.20G079600,water_soluble_protein,Residual,3164.621788,148,NA,NA
Glyma.02G048300,water_soluble_protein,C(type),190.5183849,1,8.560479777,0.00394859
Glyma.02G048300,water_soluble_protein,Residual,3471.86943,156,NA,NA
Glyma.10G056900,water_soluble_protein,C(type),102.9867583,1,4.530098372,0.034864346
Glyma.10G056900,water_soluble_protein,Residual,3569.220737,157,NA,NA
Glyma.20G082900,water_soluble_protein,C(type),146.8439805,1,6.527047657,0.011648455
Glyma.20G082900,water_soluble_protein,Residual,3284.673605,146,NA,NA
Glyma.04G065500,water_soluble_protein,C(type),320.8565168,3,5.155440065,0.00202155
Glyma.04G065500,water_soluble_protein,Residual,3132.570219,151,NA,NA
Glyma.15G263800,water_soluble_protein,C(type),163.0389829,2,3.561234772,0.030797673
Glyma.15G263800,water_soluble_protein,Residual,3479.400684,152,NA,NA
Glyma.08G329100,water_soluble_protein,C(type),296.3317842,1,13.93290341,0.000268948
Glyma.08G329100,water_soluble_protein,Residual,3169.00466,149,NA,NA
Glyma.20G112200,water_soluble_protein,C(type),351.5123083,3,6.3343293,0.000484836
Glyma.20G112200,water_soluble_protein,Residual,2386.208317,129,NA,NA
Glyma.08G287300,water_soluble_protein,C(type),96.53953017,1,4.296148871,0.039782598
Glyma.08G287300,water_soluble_protein,Residual,3640.330994,162,NA,NA
Glyma.15G035500,water_soluble_protein,C(type),229.4429806,2,5.311118873,0.005972592
Glyma.15G035500,water_soluble_protein,Residual,3045.635113,141,NA,NA
Glyma.18G147500,water_soluble_protein,C(type),432.3851062,5,4.560927131,0.000772495
Glyma.18G147500,water_soluble_protein,Residual,2237.327678,118,NA,NA
Glyma.02G238300,water_soluble_protein,C(type),102.021956,1,4.848010377,0.029184936
Glyma.02G238300,water_soluble_protein,Residual,3198.701343,152,NA,NA
Glyma.12G117600,water_soluble_protein,C(type),190.547347,1,8.458144256,0.004171831
Glyma.12G117600,water_soluble_protein,Residual,3469.353389,154,NA,NA
Glyma.13G214000,water_soluble_protein,C(type),306.1608435,3,5.123268722,0.002562854
Glyma.13G214000,water_soluble_protein,Residual,1792.76665,90,NA,NA
Glyma.11G147200,water_soluble_protein,C(type),148.1368104,2,3.241104633,0.041822294
Glyma.11G147200,water_soluble_protein,Residual,3496.482612,153,NA,NA
Glyma.13G218900,water_soluble_protein,C(type),258.5998252,4,3.637497891,0.00751535
Glyma.13G218900,water_soluble_protein,Residual,2452.700796,138,NA,NA
Glyma.06G310300,water_soluble_protein,C(type),193.179312,2,4.445902461,0.013279823
Glyma.06G310300,water_soluble_protein,Residual,3324.008455,153,NA,NA
Glyma.04G256700,water_soluble_protein,C(type),142.4996792,1,6.614646906,0.011047908
Glyma.04G256700,water_soluble_protein,Residual,3360.71604,156,NA,NA
Glyma.18G169900,water_soluble_protein,C(type),132.4488651,1,6.71747165,0.01055946
Glyma.18G169900,water_soluble_protein,Residual,2760.389932,140,NA,NA
Glyma.11G081700,water_soluble_protein,C(type),92.72740548,1,4.36227471,0.038432636
Glyma.11G081700,water_soluble_protein,Residual,3188.499521,150,NA,NA
Glyma.08G278700,water_soluble_protein,C(type),184.6605942,1,8.424770195,0.00422058
Glyma.08G278700,water_soluble_protein,Residual,3528.921856,161,NA,NA
Glyma.08G177100,water_soluble_protein,C(type),149.0599345,1,6.463380647,0.012012505
Glyma.08G177100,water_soluble_protein,Residual,3505.458099,152,NA,NA
Glyma.18G158400,water_soluble_protein,C(type),331.951789,2,8.102385604,0.000450015
Glyma.18G158400,water_soluble_protein,Residual,3175.146791,155,NA,NA
Glyma.03G103700,water_soluble_protein,C(type),220.3901469,2,5.158791311,0.006783044
Glyma.03G103700,water_soluble_protein,Residual,3289.538244,154,NA,NA
Glyma.16G078200,water_soluble_protein,C(type),312.5041168,3,4.595178417,0.004300501
Glyma.16G078200,water_soluble_protein,Residual,2992.306259,132,NA,NA
Glyma.01G220800,water_soluble_protein,C(type),256.858333,2,5.896312972,0.003422453
Glyma.01G220800,water_soluble_protein,Residual,3288.971301,151,NA,NA
Glyma.11G190900,water_soluble_protein,C(type),127.930883,1,5.910404544,0.016207312
Glyma.11G190900,water_soluble_protein,Residual,3311.689571,153,NA,NA
Glyma.16G087200,water_soluble_protein,C(type),152.8652073,1,6.856271964,0.009721185
Glyma.16G087200,water_soluble_protein,Residual,3411.238184,153,NA,NA
Glyma.06G015300,water_soluble_protein,C(type),140.554676,1,6.259538549,0.01339067
Glyma.06G015300,water_soluble_protein,Residual,3480.444222,155,NA,NA
Glyma.05G159000,water_soluble_protein,C(type),287.1450561,3,4.550104209,0.004402617
Glyma.05G159000,water_soluble_protein,Residual,3176.403695,151,NA,NA
Glyma.10G239600,water_soluble_protein,C(type),173.1997816,2,3.998693797,0.020250611
Glyma.10G239600,water_soluble_protein,Residual,3378.498993,156,NA,NA
Glyma.13G194200,water_soluble_protein,C(type),223.3507594,4,2.597521879,0.039516029
Glyma.13G194200,water_soluble_protein,Residual,2644.072377,123,NA,NA
Glyma.09G254500,water_soluble_protein,C(type),345.4675287,4,3.467672165,0.01078281
Glyma.09G254500,water_soluble_protein,Residual,2440.81737,98,NA,NA
Glyma.05G161000,water_soluble_protein,C(type),207.1859864,2,4.794230419,0.009561607
Glyma.05G161000,water_soluble_protein,Residual,3306.000457,153,NA,NA
Glyma.06G210100,water_soluble_protein,C(type),291.5700231,3,4.628584679,0.003942097
Glyma.06G210100,water_soluble_protein,Residual,3296.651627,157,NA,NA
Glyma.15G234000,water_soluble_protein,C(type),541.2636184,3,8.762009521,2.13E-05
Glyma.15G234000,water_soluble_protein,Residual,3150.469589,153,NA,NA
Glyma.18G138100,water_soluble_protein,C(type),429.4889651,4,5.629615608,0.000309993
Glyma.18G138100,water_soluble_protein,Residual,2708.330253,142,NA,NA
Glyma.20G009100,water_soluble_protein,C(type),338.3853391,2,7.944450853,0.000518069
Glyma.20G009100,water_soluble_protein,Residual,3322.326104,156,NA,NA
Glyma.18G246800,water_soluble_protein,C(type),216.5008801,4,2.81484157,0.027557899
Glyma.18G246800,water_soluble_protein,Residual,2749.677477,143,NA,NA
Glyma.08G281000,water_soluble_protein,C(type),175.1845239,1,8.915376659,0.003300172
Glyma.08G281000,water_soluble_protein,Residual,2967.1055,151,NA,NA
Glyma.20G228200,water_soluble_protein,C(type),91.5963142,1,3.986814405,0.047597227
Glyma.20G228200,water_soluble_protein,Residual,3584.07078,156,NA,NA
Glyma.17G255100,water_soluble_protein,C(type),463.3269092,1,23.51171857,2.92E-06
Glyma.17G255100,water_soluble_protein,Residual,3152.993911,160,NA,NA
Glyma.08G033100,water_soluble_protein,C(type),215.7716901,1,11.39229618,0.000944966
Glyma.08G033100,water_soluble_protein,Residual,2765.26051,146,NA,NA
Glyma.12G228800,water_soluble_protein,C(type),222.1347085,1,10.10308005,0.001781147
Glyma.12G228800,water_soluble_protein,Residual,3473.919216,158,NA,NA
Glyma.16G084400,water_soluble_protein,C(type),223.0845048,2,5.381867952,0.005543321
Glyma.16G084400,water_soluble_protein,Residual,3067.383575,148,NA,NA
Glyma.08G104300,water_soluble_protein,C(type),343.2649462,1,18.19171167,3.40E-05
Glyma.08G104300,water_soluble_protein,Residual,3037.958018,161,NA,NA
Glyma.05G051500,water_soluble_protein,C(type),338.3831822,2,7.954989658,0.000517962
Glyma.05G051500,water_soluble_protein,Residual,3232.829073,152,NA,NA
Glyma.08G178400,water_soluble_protein,C(type),242.269225,1,11.10688019,0.001068455
Glyma.08G178400,water_soluble_protein,Residual,3490.005775,160,NA,NA
Glyma.07G021700,water_soluble_protein,C(type),166.3959238,1,7.293697277,0.007755609
Glyma.07G021700,water_soluble_protein,Residual,3262.353262,143,NA,NA
Glyma.18G119400,water_soluble_protein,C(type),188.8422282,1,8.555835974,0.003944851
Glyma.18G119400,water_soluble_protein,Residual,3531.479169,160,NA,NA
Glyma.01G037900,water_soluble_protein,C(type),257.754667,3,3.986960798,0.009169426
Glyma.01G037900,water_soluble_protein,Residual,3124.721529,145,NA,NA
Glyma.08G283800,water_soluble_protein,C(type),173.228557,1,7.830742306,0.005788952
Glyma.08G283800,water_soluble_protein,Residual,3428.848159,155,NA,NA
Glyma.07G090800,water_soluble_protein,C(type),277.3537795,2,6.617388155,0.001746763
Glyma.07G090800,water_soluble_protein,Residual,3248.24801,155,NA,NA
Glyma.06G287500,water_soluble_protein,C(type),144.3921826,2,3.126314573,0.046713424
Glyma.06G287500,water_soluble_protein,Residual,3510.141292,152,NA,NA
Glyma.18G070400,water_soluble_protein,C(type),183.2211227,2,4.323513676,0.014990751
Glyma.18G070400,water_soluble_protein,Residual,3093.581508,146,NA,NA
Glyma.03G191600,water_soluble_protein,C(type),173.2768658,1,7.67449577,0.006281174
Glyma.03G191600,water_soluble_protein,Residual,3522.210694,156,NA,NA
Glyma.01G219600,water_soluble_protein,C(type),260.5753668,2,5.960376297,0.003225082
Glyma.01G219600,water_soluble_protein,Residual,3300.704387,151,NA,NA
Glyma.06G087000,water_soluble_protein,C(type),180.9329946,1,8.233331455,0.004668579
Glyma.06G087000,water_soluble_protein,Residual,3516.107579,160,NA,NA
Glyma.01G217200,water_soluble_protein,C(type),291.1815791,1,14.06947495,0.000246889
Glyma.01G217200,water_soluble_protein,Residual,3269.964918,158,NA,NA
Glyma.06G199700,water_soluble_protein,C(type),253.1426577,2,6.016213733,0.003089959
Glyma.06G199700,water_soluble_protein,Residual,3050.563609,145,NA,NA
Glyma.18G219300,water_soluble_protein,C(type),286.3579478,2,7.530516701,0.000806836
Glyma.18G219300,water_soluble_protein,Residual,2452.698582,129,NA,NA
Glyma.06G207200,water_soluble_protein,C(type),276.2632056,2,6.579506948,0.001830318
Glyma.06G207200,water_soluble_protein,Residual,3107.144255,148,NA,NA
Glyma.12G058600,water_soluble_protein,C(type),315.3426162,1,14.86222867,0.000167197
Glyma.12G058600,water_soluble_protein,Residual,3394.835305,160,NA,NA
Glyma.02G257500,water_soluble_protein,C(type),279.9052194,1,13.64978078,0.000302547
Glyma.02G257500,water_soluble_protein,Residual,3260.486787,159,NA,NA
Glyma.06G151700,water_soluble_protein,C(type),354.6087529,1,16.9748864,6.06E-05
Glyma.06G151700,water_soluble_protein,Residual,3342.431821,160,NA,NA
Glyma.20G232400,water_soluble_protein,C(type),189.8704123,2,4.309153568,0.015028952
Glyma.20G232400,water_soluble_protein,Residual,3547.000112,161,NA,NA
Glyma.04G025600,water_soluble_protein,C(type),155.0410631,2,3.408475874,0.035559344
Glyma.04G025600,water_soluble_protein,Residual,3570.723074,157,NA,NA
Glyma.16G088100,water_soluble_protein,C(type),217.4413597,2,5.21790793,0.006438247
Glyma.16G088100,water_soluble_protein,Residual,3146.246134,151,NA,NA
Glyma.01G212100,water_soluble_protein,C(type),274.6029402,1,12.84871121,0.000446513
Glyma.01G212100,water_soluble_protein,Residual,3462.267584,162,NA,NA
Glyma.08G095000,water_soluble_protein,C(type),216.2215638,2,5.070387583,0.007347733
Glyma.08G095000,water_soluble_protein,Residual,3347.553314,157,NA,NA
Glyma.13G192000,water_soluble_protein,C(type),186.3159401,1,8.724985016,0.003638352
Glyma.13G192000,water_soluble_protein,Residual,3245.853471,152,NA,NA
Glyma.16G083000,water_soluble_protein,C(type),266.2759726,3,4.132637625,0.007680668
Glyma.16G083000,water_soluble_protein,Residual,2963.892761,138,NA,NA
Glyma.01G081300,water_soluble_protein,C(type),95.54020762,1,4.23598491,0.041218282
Glyma.01G081300,water_soluble_protein,Residual,3563.599287,158,NA,NA
Glyma.08G280000,water_soluble_protein,C(type),147.9659421,1,6.642844733,0.010858007
Glyma.08G280000,water_soluble_protein,Residual,3563.91752,160,NA,NA
Glyma.08G212200,water_soluble_protein,C(type),267.7056341,2,6.360628324,0.002217126
Glyma.08G212200,water_soluble_protein,Residual,3240.770059,154,NA,NA
Glyma.07G004600,water_soluble_protein,C(type),227.5266077,2,5.161395925,0.006882791
Glyma.07G004600,water_soluble_protein,Residual,3063.725292,139,NA,NA
Glyma.19G043000,water_soluble_protein,C(type),250.2090431,1,12.42075263,0.000560255
Glyma.19G043000,water_soluble_protein,Residual,3082.098544,153,NA,NA
Glyma.08G096700,water_soluble_protein,C(type),458.9038255,2,11.44423669,2.32E-05
Glyma.08G096700,water_soluble_protein,Residual,3087.632274,154,NA,NA
Glyma.03G097500,water_soluble_protein,C(type),406.4381371,3,7.158208556,0.000158463
Glyma.03G097500,water_soluble_protein,Residual,2857.891898,151,NA,NA
Glyma.10G184000,water_soluble_protein,C(type),207.7237047,1,9.500248698,0.002417469
Glyma.10G184000,water_soluble_protein,Residual,3520.277997,161,NA,NA
Glyma.06G320600,water_soluble_protein,C(type),338.8340069,2,7.922727031,0.000528386
Glyma.06G320600,water_soluble_protein,Residual,3335.852975,156,NA,NA
Glyma.11G082200,water_soluble_protein,C(type),371.7099727,3,6.410882809,0.000413857
Glyma.11G082200,water_soluble_protein,Residual,2821.746377,146,NA,NA
Glyma.06G210000,water_soluble_protein,C(type),259.8407997,2,6.458724466,0.00209517
Glyma.06G210000,water_soluble_protein,Residual,2715.590992,135,NA,NA
Glyma.04G225900,water_soluble_protein,C(type),205.6366623,1,9.312119932,0.002671028
Glyma.04G225900,water_soluble_protein,Residual,3489.065098,158,NA,NA
Glyma.08G352500,water_soluble_protein,C(type),276.6010777,1,12.99093502,0.000429553
Glyma.08G352500,water_soluble_protein,Residual,3087.318673,145,NA,NA
Glyma.12G099100,water_soluble_protein,C(type),113.9950556,1,5.056380072,0.025900701
Glyma.12G099100,water_soluble_protein,Residual,3607.16731,160,NA,NA
Glyma.01G238800,water_soluble_protein,C(type),108.2762949,1,5.081367794,0.025652641
Glyma.01G238800,water_soluble_protein,Residual,3153.657105,148,NA,NA
Glyma.15G223000,water_soluble_protein,C(type),462.5441366,4,5.222699813,0.000585697
Glyma.15G223000,water_soluble_protein,Residual,3210.451597,145,NA,NA
Glyma.01G072500,water_soluble_protein,C(type),100.4397773,1,4.444495143,0.03658172
Glyma.01G072500,water_soluble_protein,Residual,3593.192046,159,NA,NA
Glyma.17G255800,water_soluble_protein,C(type),257.2497152,1,11.92947076,0.000706251
Glyma.17G255800,water_soluble_protein,Residual,3471.839195,161,NA,NA
Glyma.08G351800,water_soluble_protein,C(type),570.6723877,3,10.48312083,3.15E-06
Glyma.08G351800,water_soluble_protein,Residual,2377.093743,131,NA,NA
Glyma.18G185600,water_soluble_protein,C(type),162.5367969,3,2.678608215,0.049377305
Glyma.18G185600,water_soluble_protein,Residual,2851.939828,141,NA,NA
Glyma.18G054900,water_soluble_protein,C(type),131.6250254,1,5.854589671,0.016664373
Glyma.18G054900,water_soluble_protein,Residual,3574.69613,159,NA,NA
Glyma.08G285300,water_soluble_protein,C(type),190.0166306,2,4.65199175,0.011043246
Glyma.08G285300,water_soluble_protein,Residual,2900.086994,142,NA,NA
Glyma.03G158200,water_soluble_protein,C(type),89.11483721,1,4.032762329,0.046307398
Glyma.03G158200,water_soluble_protein,Residual,3535.634583,160,NA,NA
Glyma.13G193600,water_soluble_protein,C(type),186.7501583,2,4.150493287,0.0175536
Glyma.13G193600,water_soluble_protein,Residual,3464.591121,154,NA,NA
Glyma.16G089100,water_soluble_protein,C(type),173.4139039,1,7.904735035,0.005555581
Glyma.16G089100,water_soluble_protein,Residual,3466.200536,158,NA,NA
Glyma.08G178700,water_soluble_protein,C(type),253.2724506,1,11.57862732,0.000844146
Glyma.08G178700,water_soluble_protein,Residual,3477.987374,159,NA,NA
Glyma.12G100800,water_soluble_protein,C(type),88.00717093,1,4.26011496,0.040728597
Glyma.12G100800,water_soluble_protein,Residual,3119.418826,151,NA,NA
Glyma.03G184400,water_soluble_protein,C(type),134.3551832,1,5.947626464,0.015851864
Glyma.03G184400,water_soluble_protein,Residual,3546.58516,157,NA,NA
Glyma.16G088300,water_soluble_protein,C(type),253.1336348,3,3.797677483,0.011698545
Glyma.16G088300,water_soluble_protein,Residual,3221.651234,145,NA,NA
Glyma.08G161200,water_soluble_protein,C(type),97.20738671,1,4.310458787,0.039468086
Glyma.08G161200,water_soluble_protein,Residual,3630.794315,161,NA,NA
Glyma.15G121700,water_soluble_protein,C(type),152.9299928,2,5.778091246,0.00411017
Glyma.15G121700,water_soluble_protein,Residual,1455.696915,110,NA,NA
Glyma.04G036100,water_soluble_protein,C(type),197.9056465,2,4.466678556,0.012962306
Glyma.04G036100,water_soluble_protein,Residual,3522.415751,159,NA,NA
Glyma.11G233100,water_soluble_protein,C(type),302.7897073,2,6.92122034,0.001318601
Glyma.11G233100,water_soluble_protein,Residual,3412.345802,156,NA,NA
Glyma.02G304500,water_soluble_protein,C(type),330.5965545,2,7.612028351,0.000702399
Glyma.02G304500,water_soluble_protein,Residual,3365.887749,155,NA,NA
Glyma.19G108500,water_soluble_protein,C(type),191.0358071,1,8.5862019,0.003886171
Glyma.19G108500,water_soluble_protein,Residual,3537.616944,159,NA,NA
Glyma.01G218400,water_soluble_protein,C(type),283.3326649,2,6.65396421,0.001739058
Glyma.01G218400,water_soluble_protein,Residual,2959.381744,139,NA,NA
Glyma.08G047900,water_soluble_protein,C(type),351.7280024,1,16.83792617,6.64E-05
Glyma.08G047900,water_soluble_protein,Residual,3154.244045,151,NA,NA
Glyma.08G179600,water_soluble_protein,C(type),151.6019719,1,6.850119899,0.009702889
Glyma.08G179600,water_soluble_protein,Residual,3585.268552,162,NA,NA
Glyma.01G200600,water_soluble_protein,C(type),146.2969438,2,3.242806184,0.041719051
Glyma.01G200600,water_soluble_protein,Residual,3496.358556,155,NA,NA
Glyma.07G256300,water_soluble_protein,C(type),197.2243418,1,8.978510851,0.003164477
Glyma.07G256300,water_soluble_protein,Residual,3536.568543,161,NA,NA
Glyma.16G152700,water_soluble_protein,C(type),216.9858432,3,3.473908993,0.017892662
Glyma.16G152700,water_soluble_protein,Residual,2852.412137,137,NA,NA
Glyma.15G267600,water_soluble_protein,C(type),169.2308907,1,7.51652558,0.006818768
Glyma.15G267600,water_soluble_protein,Residual,3557.292587,158,NA,NA
Glyma.10G083100,water_soluble_protein,C(type),363.8675017,2,8.652721938,0.00027461
Glyma.10G083100,water_soluble_protein,Residual,3238.032822,154,NA,NA
Glyma.08G280400,water_soluble_protein,C(type),169.7432344,1,7.624502829,0.006435796
Glyma.08G280400,water_soluble_protein,Residual,3539.794644,159,NA,NA
Glyma.02G052200,water_soluble_protein,C(type),92.16825478,1,4.072592503,0.045255228
Glyma.02G052200,water_soluble_protein,Residual,3621.015545,160,NA,NA
Glyma.20G152700,water_soluble_protein,C(type),153.8315475,1,6.925593936,0.009323292
Glyma.20G152700,water_soluble_protein,Residual,3576.137927,161,NA,NA
Glyma.12G107600,water_soluble_protein,C(type),330.1769688,2,7.551127545,0.000747235
Glyma.12G107600,water_soluble_protein,Residual,3323.139422,152,NA,NA
Glyma.06G210900,water_soluble_protein,C(type),190.4049906,3,3.052269665,0.030365094
Glyma.06G210900,water_soluble_protein,Residual,3160.659853,152,NA,NA
Glyma.08G103000,water_soluble_protein,C(type),286.3646833,3,4.85917112,0.003135253
Glyma.08G103000,water_soluble_protein,Residual,2435.890117,124,NA,NA
Glyma.17G156000,water_soluble_protein,C(type),235.5035755,2,5.422438893,0.005312279
Glyma.17G156000,water_soluble_protein,Residual,3300.778872,152,NA,NA
Glyma.19G137000,water_soluble_protein,C(type),179.8367057,1,9.1883731,0.003851855
Glyma.19G137000,water_soluble_protein,Residual,978.6101616,50,NA,NA
Glyma.08G220400,water_soluble_protein,C(type),181.7007658,3,2.707414214,0.047324677
Glyma.08G220400,water_soluble_protein,Residual,3377.985225,151,NA,NA
Glyma.12G117000,water_soluble_protein,C(type),216.2206573,1,9.822717995,0.002057474
Glyma.12G117000,water_soluble_protein,Residual,3455.93177,157,NA,NA
Glyma.02G241200,water_soluble_protein,C(type),125.438793,1,6.237006929,0.013644324
Glyma.02G241200,water_soluble_protein,Residual,2876.018513,143,NA,NA
Glyma.08G328200,water_soluble_protein,C(type),292.449425,1,14.19157349,0.000234081
Glyma.08G328200,water_soluble_protein,Residual,3194.125083,155,NA,NA
Glyma.13G335800,water_soluble_protein,C(type),146.1540339,1,6.655477974,0.010807881
Glyma.13G335800,water_soluble_protein,Residual,3425.75385,156,NA,NA
Glyma.16G062800,water_soluble_protein,C(type),151.0220716,2,3.694404688,0.027034997
Glyma.16G062800,water_soluble_protein,Residual,3229.408976,158,NA,NA
Glyma.06G209500,water_soluble_protein,C(type),274.5706842,2,6.472455375,0.001993425
Glyma.06G209500,water_soluble_protein,Residual,3308.869993,156,NA,NA
Glyma.03G182800,water_soluble_protein,C(type),215.8875863,2,4.88358013,0.008766694
Glyma.03G182800,water_soluble_protein,Residual,3448.132576,156,NA,NA
Glyma.06G197500,water_soluble_protein,C(type),345.1091752,2,9.462865107,0.000134337
Glyma.06G197500,water_soluble_protein,Residual,2753.472911,151,NA,NA
Glyma.04G122400,water_soluble_protein,C(type),243.3654859,4,3.053904158,0.018711836
Glyma.04G122400,water_soluble_protein,Residual,3008.295813,151,NA,NA
Glyma.20G086600,water_soluble_protein,C(type),435.4340454,2,10.37448302,5.93E-05
Glyma.20G086600,water_soluble_protein,Residual,3231.816124,154,NA,NA
Glyma.15G192600,water_soluble_protein,C(type),400.5545616,3,5.135919561,0.002897506
Glyma.15G192600,water_soluble_protein,Residual,1793.788786,69,NA,NA
Glyma.08G109500,water_soluble_protein,C(type),701.998658,2,24.37098063,6.72E-10
Glyma.08G109500,water_soluble_protein,Residual,2174.754454,151,NA,NA
Glyma.02G038500,water_soluble_protein,C(type),93.11399721,1,4.049903222,0.045928434
Glyma.02G038500,water_soluble_protein,Residual,3517.723954,153,NA,NA
Glyma.07G058100,water_soluble_protein,C(type),156.8974959,2,3.982378348,0.020632192
Glyma.07G058100,water_soluble_protein,Residual,2974.544331,151,NA,NA
Glyma.09G264800,water_soluble_protein,C(type),144.6854117,1,6.408297806,0.012335695
Glyma.09G264800,water_soluble_protein,Residual,3567.295986,158,NA,NA
Glyma.18G140300,water_soluble_protein,C(type),260.4424794,1,12.17897979,0.000623612
Glyma.18G140300,water_soluble_protein,Residual,3442.918857,161,NA,NA
Glyma.08G308600,water_soluble_protein,C(type),190.6386269,1,8.781763885,0.003539683
Glyma.08G308600,water_soluble_protein,Residual,3256.269971,150,NA,NA
Glyma.08G181300,water_soluble_protein,C(type),180.9643441,1,8.203038686,0.004739644
Glyma.08G181300,water_soluble_protein,Residual,3551.764231,161,NA,NA
Glyma.03G102100,water_soluble_protein,C(type),177.2843451,1,8.267257723,0.004600953
Glyma.03G102100,water_soluble_protein,Residual,3345.287974,156,NA,NA
Glyma.13G219300,water_soluble_protein,C(type),369.0516954,2,9.003848977,0.000200405
Glyma.13G219300,water_soluble_protein,Residual,3156.092535,154,NA,NA
Glyma.01G238900,water_soluble_protein,C(type),178.2652222,1,8.063917522,0.00510988
Glyma.01G238900,water_soluble_protein,Residual,3492.831497,158,NA,NA
Glyma.12G111200,water_soluble_protein,C(type),132.3030406,1,5.864915528,0.016577648
Glyma.12G111200,water_soluble_protein,Residual,3564.225319,158,NA,NA
Glyma.20G152000,water_soluble_protein,C(type),233.6859331,3,3.841085269,0.011337282
Glyma.20G152000,water_soluble_protein,Residual,2575.497238,127,NA,NA
Glyma.20G107000,water_soluble_protein,C(type),338.5480481,1,15.32223442,0.000140167
Glyma.20G107000,water_soluble_protein,Residual,3137.520385,142,NA,NA
Glyma.10G053100,water_soluble_protein,C(type),142.4496122,1,6.448027595,0.012099124
Glyma.10G053100,water_soluble_protein,Residual,3402.162903,154,NA,NA
Glyma.02G236200,water_soluble_protein,C(type),254.1582847,2,5.870620374,0.003567785
Glyma.02G236200,water_soluble_protein,Residual,3008.881457,139,NA,NA
Glyma.10G102600,water_soluble_protein,C(type),153.9540601,2,3.28612489,0.040504183
Glyma.10G102600,water_soluble_protein,Residual,3068.657241,131,NA,NA
Glyma.15G216000,water_soluble_protein,C(type),293.9340498,2,6.810841029,0.001459393
Glyma.15G216000,water_soluble_protein,Residual,3366.229778,156,NA,NA
Glyma.12G009800,water_soluble_protein,C(type),238.7116232,3,3.576296603,0.01541901
Glyma.12G009800,water_soluble_protein,Residual,3426.411364,154,NA,NA
Glyma.07G196300,water_soluble_protein,C(type),355.3493768,2,8.459395518,0.00032109
Glyma.07G196300,water_soluble_protein,Residual,3381.521147,161,NA,NA
Glyma.10G057100,water_soluble_protein,C(type),98.5151441,1,4.431327678,0.036929679
Glyma.10G057100,water_soluble_protein,Residual,3379.190841,152,NA,NA
Glyma.13G214900,water_soluble_protein,C(type),186.2986108,2,4.387285568,0.014005024
Glyma.13G214900,water_soluble_protein,Residual,3312.137179,156,NA,NA
Glyma.18G139800,water_soluble_protein,C(type),236.2361263,3,4.527181891,0.004738286
Glyma.18G139800,water_soluble_protein,Residual,2209.026039,127,NA,NA
Glyma.19G120000,water_soluble_protein,C(type),224.3255057,2,5.134305479,0.006954874
Glyma.19G120000,water_soluble_protein,Residual,3320.553969,152,NA,NA
Glyma.09G020300,water_soluble_protein,C(type),219.3331643,3,3.306365648,0.021976281
Glyma.09G020300,water_soluble_protein,Residual,3250.495013,147,NA,NA
