loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.20G189100,protein_content,Residual,836.6476004,194,NA,NA
Glyma.13G000900,protein_content,C(type),40.90304871,1,8.778348634,0.00346508
Glyma.13G000900,protein_content,Residual,829.3977574,178,NA,NA
Glyma.18G189200,protein_content,C(type),45.15398831,2,4.915820648,0.008248952
Glyma.18G189200,protein_content,Residual,909.3588157,198,NA,NA
Glyma.08G104400,protein_content,C(type),127.5733881,3,10.04555013,3.47E-06
Glyma.08G104400,protein_content,Residual,825.4670099,195,NA,NA
Glyma.20G188300,protein_content,C(type),43.42681926,3,3.286730093,0.022078805
Glyma.20G188300,protein_content,Residual,775.1493607,176,NA,NA
Glyma.20G198100,protein_content,C(type),41.1198722,1,8.958891766,0.003109236
Glyma.20G198100,protein_content,Residual,917.9678308,200,NA,NA
Glyma.20G189500,protein_content,C(type),74.46233529,3,5.731190792,0.000894339
Glyma.20G189500,protein_content,Residual,822.8565534,190,NA,NA
Glyma.13G354700,protein_content,C(type),69.52146262,1,15.46446112,0.000116047
Glyma.13G354700,protein_content,Residual,894.6170807,199,NA,NA
Glyma.06G315500,protein_content,C(type),56.00605132,2,6.134312253,0.002610659
Glyma.06G315500,protein_content,Residual,885.6065284,194,NA,NA
Glyma.11G101300,protein_content,C(type),63.79535073,2,7.053803774,0.001102341
Glyma.11G101300,protein_content,Residual,881.8003584,195,NA,NA
Glyma.06G146600,protein_content,C(type),79.09530111,3,5.599146829,0.001072701
Glyma.06G146600,protein_content,Residual,866.4138691,184,NA,NA
Glyma.01G101700,protein_content,C(type),56.4161365,4,3.112467638,0.016902166
Glyma.01G101700,protein_content,Residual,720.5027287,159,NA,NA
Glyma.18G137600,protein_content,C(type),44.56125537,2,4.831164328,0.008927344
Glyma.18G137600,protein_content,Residual,926.9827853,201,NA,NA
Glyma.15G044800,protein_content,C(type),61.8793237,4,3.306219853,0.01214917
Glyma.15G044800,protein_content,Residual,832.86352,178,NA,NA
Glyma.03G204000,protein_content,C(type),80.02657459,2,9.192320815,0.000154332
Glyma.03G204000,protein_content,Residual,831.4046069,191,NA,NA
Glyma.08G228900,protein_content,C(type),40.7014795,1,8.699163571,0.003566941
Glyma.08G228900,protein_content,Residual,926.3985985,198,NA,NA
Glyma.04G042700,protein_content,C(type),28.63501939,1,6.267214425,0.013095231
Glyma.04G042700,protein_content,Residual,918.3727422,201,NA,NA
Glyma.06G202100,protein_content,C(type),59.94993673,2,6.541412282,0.001779679
Glyma.06G202100,protein_content,Residual,893.5560976,195,NA,NA
Glyma.07G147000,protein_content,C(type),56.90387918,1,12.53765413,0.000498259
Glyma.07G147000,protein_content,Residual,889.573137,196,NA,NA
Glyma.08G114600,protein_content,C(type),109.0383275,3,8.532037715,2.42E-05
Glyma.08G114600,protein_content,Residual,805.1317709,189,NA,NA
Glyma.08G075000,protein_content,C(type),54.52919752,2,6.090948616,0.002714468
Glyma.08G075000,protein_content,Residual,877.3446789,196,NA,NA
Glyma.06G274300,protein_content,C(type),92.1384161,2,10.3101233,5.66E-05
Glyma.06G274300,protein_content,Residual,835.5808807,187,NA,NA
Glyma.15G030000,protein_content,C(type),36.83559367,1,8.172165681,0.004716305
Glyma.15G030000,protein_content,Residual,878.9519261,195,NA,NA
Glyma.12G198700,protein_content,C(type),33.16549978,2,3.686786883,0.026861894
Glyma.12G198700,protein_content,Residual,854.5984836,190,NA,NA
Glyma.15G030500,protein_content,C(type),41.43357257,1,9.089599312,0.002919966
Glyma.15G030500,protein_content,Residual,870.6447984,191,NA,NA
Glyma.14G184700,protein_content,C(type),50.38549693,1,11.43745908,0.000864205
Glyma.14G184700,protein_content,Residual,889.8716325,202,NA,NA
Glyma.18G164300,protein_content,C(type),36.16932926,1,7.709628802,0.006022743
Glyma.18G164300,protein_content,Residual,924.2154255,197,NA,NA
Glyma.08G123700,protein_content,C(type),69.40564069,4,3.775670096,0.005685952
Glyma.08G123700,protein_content,Residual,804.2272504,175,NA,NA
Glyma.14G028200,protein_content,C(type),34.87420136,2,3.718312967,0.026068585
Glyma.14G028200,protein_content,Residual,886.3191606,189,NA,NA
Glyma.03G063500,protein_content,C(type),39.59771786,1,8.598985109,0.003749735
Glyma.03G063500,protein_content,Residual,934.8006334,203,NA,NA
Glyma.17G014000,protein_content,C(type),49.53233731,1,11.0372549,0.001066252
Glyma.17G014000,protein_content,Residual,875.1094241,195,NA,NA
Glyma.15G042700,protein_content,C(type),65.83391535,1,14.74319859,0.000165034
Glyma.15G042700,protein_content,Residual,897.5404423,201,NA,NA
Glyma.01G008100,protein_content,C(type),53.69991085,3,4.155083245,0.007069022
Glyma.01G008100,protein_content,Residual,792.6663168,184,NA,NA
Glyma.15G047100,protein_content,C(type),101.46557,2,12.14075046,1.07E-05
Glyma.15G047100,protein_content,Residual,819.0289295,196,NA,NA
Glyma.15G044400,protein_content,C(type),26.44939918,1,5.612226055,0.018822881
Glyma.15G044400,protein_content,Residual,909.573847,193,NA,NA
Glyma.08G201500,protein_content,C(type),60.49485917,2,6.879143871,0.001300493
Glyma.08G201500,protein_content,Residual,848.6163424,193,NA,NA
Glyma.17G014900,protein_content,C(type),61.55561131,3,4.656732512,0.003831482
Glyma.17G014900,protein_content,Residual,669.743781,152,NA,NA
Glyma.13G088200,protein_content,C(type),33.40929375,2,3.569223124,0.030072578
Glyma.13G088200,protein_content,Residual,893.916531,191,NA,NA
Glyma.11G204600,protein_content,C(type),36.34841388,1,8.077014385,0.00494528
Glyma.11G204600,protein_content,Residual,904.5460167,201,NA,NA
Glyma.06G206900,protein_content,C(type),86.35888545,2,9.841418001,8.72E-05
Glyma.06G206900,protein_content,Residual,802.916614,183,NA,NA
Glyma.08G138300,protein_content,C(type),55.11630318,2,6.148384707,0.002586081
Glyma.08G138300,protein_content,Residual,851.6137248,190,NA,NA
Glyma.17G154000,protein_content,C(type),37.39926709,2,3.989779568,0.020118181
Glyma.17G154000,protein_content,Residual,867.073518,185,NA,NA
Glyma.01G009000,protein_content,C(type),26.63135046,1,5.977752413,0.015408971
Glyma.01G009000,protein_content,Residual,837.5545759,188,NA,NA
Glyma.17G022200,protein_content,C(type),50.5466465,1,11.21008597,0.000977217
Glyma.17G022200,protein_content,Residual,874.7523836,194,NA,NA
Glyma.07G170000,protein_content,C(type),18.22073591,1,3.930895487,0.048782461
Glyma.07G170000,protein_content,Residual,922.4174133,199,NA,NA
Glyma.12G021700,protein_content,C(type),26.56158969,1,5.954797885,0.01559951
Glyma.12G021700,protein_content,Residual,843.0412836,189,NA,NA
Glyma.17G062600,protein_content,C(type),54.25163943,3,4.030737536,0.008250925
Glyma.17G062600,protein_content,Residual,870.3798378,194,NA,NA
Glyma.15G034600,protein_content,C(type),38.39144138,2,4.113335348,0.017831745
Glyma.15G034600,protein_content,Residual,886.6738602,190,NA,NA
Glyma.06G299500,protein_content,C(type),34.52021203,1,7.89279045,0.005508911
Glyma.06G299500,protein_content,Residual,791.628565,181,NA,NA
Glyma.08G124800,protein_content,C(type),69.87201549,4,3.988969076,0.004077736
Glyma.08G124800,protein_content,Residual,722.5477522,165,NA,NA
Glyma.02G014200,protein_content,C(type),22.34651325,1,4.83488216,0.029019227
Glyma.02G014200,protein_content,Residual,938.2528965,203,NA,NA
Glyma.06G136600,protein_content,C(type),63.37908514,2,7.385865573,0.000814595
Glyma.06G136600,protein_content,Residual,815.2075107,190,NA,NA
Glyma.18G142500,protein_content,C(type),72.03791723,3,5.121102161,0.002003007
Glyma.18G142500,protein_content,Residual,858.079533,183,NA,NA
Glyma.07G250900,protein_content,C(type),20.48920748,1,4.37543854,0.037697987
Glyma.07G250900,protein_content,Residual,955.2867187,204,NA,NA
Glyma.08G106200,protein_content,C(type),93.61285494,1,22.06920493,4.93E-06
Glyma.08G106200,protein_content,Residual,835.631935,197,NA,NA
Glyma.20G054900,protein_content,C(type),33.17694389,1,7.179797206,0.007980906
Glyma.20G054900,protein_content,Residual,933.4167071,202,NA,NA
Glyma.05G221500,protein_content,C(type),19.05866117,1,3.979898194,0.047483136
Glyma.05G221500,protein_content,Residual,905.0701263,189,NA,NA
Glyma.10G179900,protein_content,C(type),56.64858914,2,6.262259437,0.002310449
Glyma.10G179900,protein_content,Residual,886.5109777,196,NA,NA
Glyma.08G110000,protein_content,C(type),102.1924127,2,11.58433738,1.77E-05
Glyma.08G110000,protein_content,Residual,855.6953843,194,NA,NA
Glyma.04G113600,protein_content,C(type),100.662054,5,4.421511996,0.000799958
Glyma.04G113600,protein_content,Residual,824.144853,181,NA,NA
Glyma.02G134600,protein_content,C(type),43.73414043,2,4.8640339,0.008686279
Glyma.02G134600,protein_content,Residual,872.1591398,194,NA,NA
Glyma.06G212700,protein_content,C(type),48.73414632,1,10.87663431,0.001153523
Glyma.06G212700,protein_content,Residual,891.6448636,199,NA,NA
Glyma.06G275600,protein_content,C(type),55.65409613,2,6.375835618,0.002082788
Glyma.06G275600,protein_content,Residual,842.3398278,193,NA,NA
Glyma.08G097000,protein_content,C(type),33.97214844,1,7.308872396,0.007452142
Glyma.08G097000,protein_content,Residual,929.6139431,200,NA,NA
Glyma.10G064000,protein_content,C(type),44.57900498,1,9.716978603,0.002096029
Glyma.10G064000,protein_content,Residual,912.9609473,199,NA,NA
Glyma.19G010900,protein_content,C(type),60.0278266,1,13.25890034,0.000345106
Glyma.19G010900,protein_content,Residual,909.999535,201,NA,NA
Glyma.06G054400,protein_content,C(type),55.34880962,1,12.18234479,0.000597136
Glyma.06G054400,protein_content,Residual,881.4123429,194,NA,NA
Glyma.18G013400,protein_content,C(type),60.44643996,3,4.503643983,0.0069736
Glyma.18G013400,protein_content,Residual,232.642344,52,NA,NA
Glyma.18G168400,protein_content,C(type),24.17615068,1,5.268632797,0.022949428
Glyma.18G168400,protein_content,Residual,770.9008146,168,NA,NA
Glyma.18G216500,protein_content,C(type),25.42946778,1,5.415616458,0.020973385
Glyma.18G216500,protein_content,Residual,925.0295312,197,NA,NA
Glyma.04G093500,protein_content,C(type),56.89229197,3,3.962231091,0.009104128
Glyma.04G093500,protein_content,Residual,875.8776888,183,NA,NA
Glyma.06G316200,protein_content,C(type),32.8885393,2,3.432020067,0.034451598
Glyma.06G316200,protein_content,Residual,862.456652,180,NA,NA
Glyma.17G018400,protein_content,C(type),59.832346,1,13.34568347,0.000329317
Glyma.17G018400,protein_content,Residual,914.5877477,204,NA,NA
Glyma.04G043000,protein_content,C(type),23.79725985,1,5.193599979,0.023720914
Glyma.04G043000,protein_content,Residual,920.98915,201,NA,NA
Glyma.08G016200,protein_content,C(type),36.14563194,1,8.091566918,0.004914417
Glyma.08G016200,protein_content,Residual,884.4807436,198,NA,NA
Glyma.08G132300,protein_content,C(type),66.61942774,2,7.45305648,0.000755306
Glyma.08G132300,protein_content,Residual,893.853789,200,NA,NA
Glyma.17G028900,protein_content,C(type),71.59911852,1,16.23280922,8.14E-05
Glyma.17G028900,protein_content,Residual,824.8131905,187,NA,NA
Glyma.05G247500,protein_content,C(type),29.89504805,2,3.189171494,0.043409466
Glyma.05G247500,protein_content,Residual,895.2096473,191,NA,NA
Glyma.18G143400,protein_content,C(type),53.42267303,2,6.033784122,0.002859644
Glyma.18G143400,protein_content,Residual,876.5385906,198,NA,NA
Glyma.18G031900,protein_content,C(type),49.38829083,3,3.712546501,0.012753805
Glyma.18G031900,protein_content,Residual,749.4066537,169,NA,NA
Glyma.18G023800,protein_content,C(type),70.07145182,3,5.303005935,0.001610501
Glyma.18G023800,protein_content,Residual,753.1714659,171,NA,NA
Glyma.08G228200,protein_content,C(type),70.0149134,2,7.931671409,0.00049157
Glyma.08G228200,protein_content,Residual,838.5895519,190,NA,NA
Glyma.18G192800,protein_content,C(type),45.78624721,2,4.955866208,0.007931006
Glyma.18G192800,protein_content,Residual,923.879808,200,NA,NA
Glyma.02G165700,protein_content,C(type),33.2255868,1,7.218542348,0.007807414
Glyma.02G165700,protein_content,Residual,943.5762741,205,NA,NA
Glyma.08G116700,protein_content,C(type),104.3521287,2,12.38176051,8.69E-06
Glyma.08G116700,protein_content,Residual,817.5054327,194,NA,NA
Glyma.13G325200,protein_content,C(type),92.11995365,2,10.9060856,3.27E-05
Glyma.13G325200,protein_content,Residual,806.6556505,191,NA,NA
Glyma.01G215100,protein_content,C(type),30.72159403,1,6.600117685,0.010936825
Glyma.01G215100,protein_content,Residual,916.9766834,197,NA,NA
Glyma.08G032100,protein_content,C(type),25.53389591,1,5.442712851,0.020696794
Glyma.08G032100,protein_content,Residual,891.3643536,190,NA,NA
Glyma.04G053600,protein_content,C(type),60.88445412,2,7.181793839,0.000977191
Glyma.04G053600,protein_content,Residual,830.8058735,196,NA,NA
Glyma.20G107600,protein_content,C(type),36.81230735,3,2.737407235,0.04475749
Glyma.20G107600,protein_content,Residual,856.181306,191,NA,NA
Glyma.20G067600,protein_content,C(type),30.85592603,1,6.642231075,0.0106822
Glyma.20G067600,protein_content,Residual,924.4377695,199,NA,NA
Glyma.13G006000,protein_content,C(type),33.11294231,2,3.67606853,0.027190107
Glyma.13G006000,protein_content,Residual,833.2127486,185,NA,NA
Glyma.13G042300,protein_content,C(type),40.83123419,3,2.963603894,0.033337862
Glyma.13G042300,protein_content,Residual,886.3564409,193,NA,NA
Glyma.18G122500,protein_content,C(type),52.90959524,2,5.803908628,0.003612043
Glyma.18G122500,protein_content,Residual,815.8999526,179,NA,NA
Glyma.05G183500,protein_content,C(type),49.72905139,3,3.781510603,0.011479512
Glyma.05G183500,protein_content,Residual,828.4864346,189,NA,NA
Glyma.18G070500,protein_content,C(type),49.03243447,2,5.224512235,0.006157964
Glyma.18G070500,protein_content,Residual,919.737262,196,NA,NA
Glyma.13G355800,protein_content,C(type),79.08549636,2,9.040015395,0.00017403
Glyma.13G355800,protein_content,Residual,879.212262,201,NA,NA
Glyma.08G135200,protein_content,C(type),54.20671152,2,6.483280725,0.001915041
Glyma.08G135200,protein_content,Residual,744.1290189,178,NA,NA
Glyma.05G248400,protein_content,C(type),34.19037102,1,7.503784783,0.006737003
Glyma.05G248400,protein_content,Residual,874.8320249,192,NA,NA
Glyma.12G221200,protein_content,C(type),40.30228138,1,8.678852937,0.003601227
Glyma.12G221200,protein_content,Residual,928.746729,200,NA,NA
Glyma.17G068000,protein_content,C(type),58.08477636,1,12.88165888,0.000416908
Glyma.17G068000,protein_content,Residual,906.3304778,201,NA,NA
Glyma.04G113100,protein_content,C(type),56.56967509,2,6.146936553,0.002582245
Glyma.04G113100,protein_content,Residual,888.0803632,193,NA,NA
Glyma.17G024800,protein_content,C(type),44.61075373,1,9.745584212,0.002059703
Glyma.17G024800,protein_content,Residual,929.2396238,203,NA,NA
Glyma.01G031300,protein_content,C(type),56.66891684,1,12.62566265,0.000477768
Glyma.01G031300,protein_content,Residual,870.74795,194,NA,NA
Glyma.14G052200,protein_content,C(type),28.07789294,1,6.011598126,0.015078738
Glyma.14G052200,protein_content,Residual,924.7828426,198,NA,NA
Glyma.11G246500,protein_content,C(type),42.89950851,1,9.290592744,0.002612914
Glyma.11G246500,protein_content,Residual,928.1217516,201,NA,NA
Glyma.17G160000,protein_content,C(type),61.46027694,2,6.935580557,0.001235232
Glyma.17G160000,protein_content,Residual,850.7127179,192,NA,NA
Glyma.04G037600,protein_content,C(type),46.56704092,1,10.23179906,0.001618804
Glyma.04G037600,protein_content,Residual,860.178223,189,NA,NA
Glyma.07G047800,protein_content,C(type),41.04946659,1,8.771090235,0.003438713
Glyma.07G047800,protein_content,Residual,917.2970789,196,NA,NA
Glyma.15G065500,protein_content,C(type),37.18141236,2,4.095110355,0.018239116
Glyma.15G065500,protein_content,Residual,812.6121442,179,NA,NA
Glyma.06G238300,protein_content,C(type),53.42380579,3,3.89275964,0.009880743
Glyma.06G238300,protein_content,Residual,892.0528616,195,NA,NA
Glyma.06G205800,protein_content,C(type),48.698561,1,10.57482971,0.001347545
Glyma.06G205800,protein_content,Residual,911.817527,198,NA,NA
Glyma.03G160200,protein_content,C(type),44.22131392,3,3.435682752,0.018014288
Glyma.03G160200,protein_content,Residual,823.7559447,192,NA,NA
Glyma.07G216000,protein_content,C(type),28.34492396,1,6.129261092,0.014122997
Glyma.07G216000,protein_content,Residual,929.5296169,201,NA,NA
Glyma.19G008500,protein_content,C(type),41.97072926,1,9.107556281,0.002881824
Glyma.19G008500,protein_content,Residual,907.8432687,197,NA,NA
Glyma.11G020700,protein_content,C(type),46.29168102,1,10.11004755,0.001711635
Glyma.11G020700,protein_content,Residual,906.598391,198,NA,NA
Glyma.17G029000,protein_content,C(type),70.21876917,2,7.766072348,0.000571113
Glyma.17G029000,protein_content,Residual,868.0065724,192,NA,NA
Glyma.18G165400,protein_content,C(type),46.69287466,2,4.973603509,0.007933711
Glyma.18G165400,protein_content,Residual,816.7679807,174,NA,NA
Glyma.10G127400,protein_content,C(type),39.53185969,1,8.599331043,0.003749052
Glyma.10G127400,protein_content,Residual,933.2083481,203,NA,NA
Glyma.13G002300,protein_content,C(type),44.49656575,3,3.254043241,0.024243606
Glyma.13G002300,protein_content,Residual,533.2953301,117,NA,NA
Glyma.20G077200,protein_content,C(type),32.89087295,1,7.278766855,0.00756455
Glyma.20G077200,protein_content,Residual,917.3047222,203,NA,NA
Glyma.06G207400,protein_content,C(type),58.00306971,2,6.516602137,0.001827237
Glyma.06G207400,protein_content,Residual,854.4782349,192,NA,NA
Glyma.19G244800,protein_content,C(type),60.32400155,3,4.376172116,0.005253638
Glyma.19G244800,protein_content,Residual,882.2176087,192,NA,NA
Glyma.16G123000,protein_content,C(type),59.47931495,3,4.330137281,0.005628096
Glyma.16G123000,protein_content,Residual,837.9037375,183,NA,NA
Glyma.01G198900,protein_content,C(type),63.87757813,1,14.16004859,0.000220849
Glyma.01G198900,protein_content,Residual,897.7114706,199,NA,NA
Glyma.12G198200,protein_content,C(type),38.79991452,2,4.437087149,0.013108561
Glyma.12G198200,protein_content,Residual,813.2344326,186,NA,NA
Glyma.07G054300,protein_content,C(type),47.26333989,1,10.39935911,0.001469155
Glyma.07G054300,protein_content,Residual,922.6008923,203,NA,NA
Glyma.16G038900,protein_content,C(type),42.587688,2,4.689358342,0.010312861
Glyma.16G038900,protein_content,Residual,840.064003,185,NA,NA
